match_id,year,temperature_c,humidity,weather,stadium_capacity_k,neutral_site,host_advantage_a,venue_region,weather_severity
804,2014,24.8,50.5,windy,62.9,True,0.0,Brazil,0.48
805,2014,14.9,55.3,clear,74.7,True,0.0,Brazil,0.12
806,2014,24.3,70.0,clear,72.3,False,0.18,Brazil,0.12
807,2014,16.3,64.3,rain,56.3,True,0.0,Brazil,0.48
808,2014,31.8,51.7,clear,41.8,True,0.0,Brazil,0.12
809,2014,27.9,32.1,clear,53.9,True,0.0,Brazil,0.12
810,2014,23.6,59.8,clear,60.8,True,0.0,Brazil,0.12
811,2014,8.4,75.3,clear,55.4,True,0.0,Brazil,0.12
812,2014,17.1,38.8,cloudy,50.5,True,0.0,Brazil,0.22
813,2014,27.1,68.2,cloudy,61.3,True,0.0,Brazil,0.22
814,2014,30.3,63.3,cloudy,51.4,True,0.0,Brazil,0.22
815,2014,29.7,70.0,rain,49.8,True,0.0,Brazil,0.48
816,2014,13.4,72.0,clear,62.0,True,0.0,Brazil,0.12
817,2014,24.8,46.9,clear,52.8,True,0.0,Brazil,0.12
818,2014,29.1,32.1,clear,61.2,True,0.0,Brazil,0.12
819,2014,13.0,49.5,clear,61.6,True,0.0,Brazil,0.12
820,2014,23.0,72.2,clear,43.2,True,0.0,Brazil,0.12
821,2014,24.6,49.3,clear,51.7,False,0.18,Brazil,0.12
822,2014,21.2,46.9,clear,76.7,True,0.0,Brazil,0.12
823,2014,11.9,28.9,clear,42.9,True,0.0,Brazil,0.12
824,2014,21.0,86.0,rain,30.5,True,0.0,Brazil,0.48
825,2014,21.0,71.2,cloudy,33.8,True,0.0,Brazil,0.22
826,2014,22.1,70.3,windy,58.4,True,0.0,Brazil,0.48
827,2014,19.6,73.5,rain,58.4,True,0.0,Brazil,0.48
828,2014,20.3,67.2,cloudy,56.5,True,0.0,Brazil,0.22
829,2014,22.8,54.1,clear,73.8,False,0.18,Brazil,0.12
830,2014,25.7,55.4,cloudy,24.0,True,0.0,Brazil,0.22
831,2014,21.2,51.2,clear,63.1,True,0.0,Brazil,0.12
832,2014,20.5,96.0,cloudy,78.3,True,0.0,Brazil,0.22
833,2014,23.6,66.9,clear,43.3,False,0.18,Brazil,0.12
834,2014,11.5,50.6,cloudy,53.1,True,0.0,Brazil,0.22
835,2014,25.9,65.4,clear,48.2,False,0.18,Brazil,0.12
836,2014,23.0,41.8,rain,46.4,True,0.0,Brazil,0.48
837,2018,23.2,82.1,hot,53.8,False,0.18,Russia,0.62
838,2018,28.8,47.4,rain,76.6,True,0.0,Russia,0.48
839,2018,11.3,66.0,cloudy,81.9,True,0.0,Russia,0.22
840,2018,11.2,75.1,cloudy,53.6,True,0.0,Russia,0.22
841,2018,24.6,64.2,clear,82.8,True,0.0,Russia,0.12
842,2018,23.0,59.5,rain,58.5,True,0.0,Russia,0.48
843,2018,24.0,58.2,cloudy,80.8,True,0.0,Russia,0.22
844,2018,20.2,57.1,clear,56.8,True,0.0,Russia,0.12
845,2018,27.0,48.8,clear,59.7,True,0.0,Russia,0.12
846,2018,28.6,50.8,windy,62.8,True,0.0,Russia,0.48
847,2018,25.9,81.7,cloudy,95.0,True,0.0,Russia,0.22
848,2018,21.4,56.3,cloudy,69.1,True,0.0,Russia,0.22
849,2018,10.4,45.4,cloudy,48.8,True,0.0,Russia,0.22
850,2018,27.6,49.7,clear,70.6,True,0.0,Russia,0.12
851,2018,30.3,75.6,cloudy,53.3,True,0.0,Russia,0.22
852,2018,26.9,68.8,clear,51.6,True,0.0,Russia,0.12
853,2018,17.7,67.0,cloudy,69.8,False,0.18,Russia,0.22
854,2018,27.0,53.9,rain,58.4,True,0.0,Russia,0.48
855,2018,28.2,67.2,clear,61.6,True,0.0,Russia,0.12
856,2018,32.4,47.7,rain,58.2,True,0.0,Russia,0.48
857,2018,17.7,53.8,clear,62.4,True,0.0,Russia,0.12
858,2018,21.6,73.5,rain,63.5,True,0.0,Russia,0.48
859,2018,27.5,72.0,cloudy,32.8,True,0.0,Russia,0.22
860,2018,23.3,42.3,cloudy,66.7,True,0.0,Russia,0.22
861,2018,16.3,44.3,cloudy,45.2,True,0.0,Russia,0.22
862,2018,25.5,59.7,windy,39.3,True,0.0,Russia,0.48
863,2018,26.5,85.6,cloudy,57.2,True,0.0,Russia,0.22
864,2018,23.5,27.4,rain,59.1,True,0.0,Russia,0.48
865,2018,24.3,62.5,rain,49.0,True,0.0,Russia,0.48
866,2018,21.4,36.0,clear,68.8,True,0.0,Russia,0.12
867,2018,31.9,47.9,clear,40.6,True,0.0,Russia,0.12
868,2018,17.6,52.2,cloudy,52.7,True,0.0,Russia,0.22
869,2018,19.5,51.3,clear,50.4,False,0.18,Russia,0.12
870,2018,23.1,49.5,clear,57.4,True,0.0,Russia,0.12
871,2018,28.3,58.1,clear,61.6,True,0.0,Russia,0.12
872,2018,14.0,49.4,cloudy,44.9,True,0.0,Russia,0.22
873,2018,15.1,34.6,clear,67.4,True,0.0,Russia,0.12
874,2018,10.8,70.5,rain,58.8,True,0.0,Russia,0.48
875,2018,23.2,70.0,cloudy,33.4,True,0.0,Russia,0.22
876,2018,16.3,71.5,rain,32.5,True,0.0,Russia,0.48
877,2018,20.7,33.3,clear,57.8,True,0.0,Russia,0.12
878,2018,27.0,62.8,cloudy,55.1,True,0.0,Russia,0.22
879,2018,19.2,68.8,clear,56.7,True,0.0,Russia,0.12
880,2018,24.4,41.5,rain,57.6,True,0.0,Russia,0.48
881,2018,21.2,58.1,clear,60.9,True,0.0,Russia,0.12
882,2018,27.0,56.1,windy,70.3,True,0.0,Russia,0.48
883,2018,25.9,87.5,clear,43.6,True,0.0,Russia,0.12
884,2018,18.8,88.8,cloudy,42.8,True,0.0,Russia,0.22
885,2018,22.0,31.4,clear,43.8,True,0.0,Russia,0.12
886,2018,29.3,96.0,cloudy,61.8,True,0.0,Russia,0.22
887,2018,25.4,43.4,cloudy,74.2,False,0.18,Russia,0.22
888,2018,14.6,73.7,clear,52.4,True,0.0,Russia,0.12
889,2018,26.9,73.5,clear,25.5,True,0.0,Russia,0.12
890,2018,16.5,42.1,clear,35.8,True,0.0,Russia,0.12
891,2018,31.5,65.9,clear,47.2,True,0.0,Russia,0.12
892,2018,29.1,56.3,windy,50.7,True,0.0,Russia,0.48
893,2018,24.7,66.9,clear,52.7,True,0.0,Russia,0.12
894,2018,23.9,61.7,clear,58.5,True,0.0,Russia,0.12
895,2018,21.7,77.1,windy,53.9,True,0.0,Russia,0.48
896,2018,27.1,59.2,clear,71.6,False,0.18,Russia,0.12
897,2018,20.8,55.3,clear,49.2,True,0.0,Russia,0.12
898,2018,24.4,75.5,rain,46.8,True,0.0,Russia,0.48
899,2018,28.2,67.3,hot,64.2,True,0.0,Russia,0.62
900,2018,19.6,69.7,rain,38.0,True,0.0,Russia,0.48
901,2022,19.3,47.4,cloudy,63.1,False,0.18,Qatar,0.22
902,2022,15.8,41.3,windy,59.3,True,0.0,Qatar,0.48
903,2022,16.6,48.9,clear,56.1,True,0.0,Qatar,0.12
904,2022,12.0,48.1,windy,78.6,True,0.0,Qatar,0.48
905,2022,27.4,70.6,hot,49.9,True,0.0,Qatar,0.62
906,2022,33.9,73.6,windy,84.8,True,0.0,Qatar,0.48
907,2022,31.6,55.5,clear,55.1,True,0.0,Qatar,0.12
908,2022,13.2,80.9,clear,41.4,True,0.0,Qatar,0.12
909,2022,27.3,79.9,rain,58.9,True,0.0,Qatar,0.48
910,2022,31.5,61.9,cloudy,44.0,True,0.0,Qatar,0.22
911,2022,20.3,44.8,cloudy,48.2,True,0.0,Qatar,0.22
912,2022,23.6,83.2,windy,63.2,True,0.0,Qatar,0.48
913,2022,11.0,57.0,cloudy,65.2,True,0.0,Qatar,0.22
914,2022,24.6,60.0,clear,49.9,True,0.0,Qatar,0.12
915,2022,16.6,52.6,clear,70.8,True,0.0,Qatar,0.12
916,2022,24.2,43.8,clear,73.0,True,0.0,Qatar,0.12
917,2022,13.6,34.5,clear,76.7,False,0.18,Qatar,0.12
918,2022,26.3,68.1,clear,64.9,True,0.0,Qatar,0.12
919,2022,29.1,45.5,rain,75.7,True,0.0,Qatar,0.48
920,2022,18.3,96.0,rain,33.5,True,0.0,Qatar,0.48
921,2022,16.2,40.6,cloudy,53.9,True,0.0,Qatar,0.22
922,2022,10.1,37.9,clear,46.7,True,0.0,Qatar,0.12
923,2022,21.4,66.2,rain,59.5,True,0.0,Qatar,0.48
924,2022,19.5,82.5,rain,50.6,True,0.0,Qatar,0.48
925,2022,13.7,59.0,hot,55.8,True,0.0,Qatar,0.62
926,2022,25.7,67.2,cloudy,82.5,True,0.0,Qatar,0.22
927,2022,20.3,28.5,rain,55.8,True,0.0,Qatar,0.48
928,2022,16.5,47.2,cloudy,63.4,True,0.0,Qatar,0.22
929,2022,19.7,40.8,cloudy,55.0,True,0.0,Qatar,0.22
930,2022,29.4,27.7,hot,59.0,True,0.0,Qatar,0.62
931,2022,26.6,59.9,clear,58.1,True,0.0,Qatar,0.12
932,2022,22.2,22.1,clear,63.8,True,0.0,Qatar,0.12
933,2022,26.7,36.8,clear,73.1,True,0.0,Qatar,0.12
934,2022,16.0,49.4,cloudy,79.4,False,0.18,Qatar,0.22
935,2022,23.2,44.7,cloudy,62.0,True,0.0,Qatar,0.22
936,2022,23.9,64.3,rain,65.7,True,0.0,Qatar,0.48
937,2022,20.2,62.9,cloudy,43.0,True,0.0,Qatar,0.22
938,2022,25.6,72.3,clear,56.9,True,0.0,Qatar,0.12
939,2022,18.3,70.0,hot,70.2,True,0.0,Qatar,0.62
940,2022,26.1,76.3,clear,69.3,True,0.0,Qatar,0.12
941,2022,26.3,58.0,windy,60.8,True,0.0,Qatar,0.48
942,2022,5.5,62.9,clear,69.5,True,0.0,Qatar,0.12
943,2022,30.1,66.2,cloudy,64.4,True,0.0,Qatar,0.22
944,2022,4.7,60.3,cloudy,73.6,True,0.0,Qatar,0.22
945,2022,19.3,51.6,hot,61.8,True,0.0,Qatar,0.62
946,2022,29.2,52.7,clear,53.4,True,0.0,Qatar,0.12
947,2022,21.1,44.9,hot,62.4,True,0.0,Qatar,0.62
948,2022,14.2,64.7,cloudy,24.0,True,0.0,Qatar,0.22
949,2022,16.4,56.5,cloudy,63.0,True,0.0,Qatar,0.22
950,2022,29.2,47.4,cloudy,24.0,True,0.0,Qatar,0.22
951,2022,11.5,47.4,clear,35.6,True,0.0,Qatar,0.12
952,2022,29.8,38.6,cloudy,63.9,True,0.0,Qatar,0.22
953,2022,22.7,73.7,clear,64.2,True,0.0,Qatar,0.12
954,2022,15.8,59.3,clear,42.9,True,0.0,Qatar,0.12
955,2022,19.5,44.2,cloudy,48.7,True,0.0,Qatar,0.22
956,2022,16.9,70.9,cloudy,75.8,True,0.0,Qatar,0.22
957,2022,28.2,49.0,clear,51.7,True,0.0,Qatar,0.12
958,2022,27.4,35.5,clear,87.2,True,0.0,Qatar,0.12
959,2022,12.7,74.3,clear,58.0,True,0.0,Qatar,0.12
960,2022,20.6,49.4,clear,63.3,True,0.0,Qatar,0.12
961,2022,17.8,51.5,cloudy,79.0,True,0.0,Qatar,0.22
962,2022,30.8,58.7,clear,59.7,True,0.0,Qatar,0.12
963,2022,14.9,76.3,hot,45.0,True,0.0,Qatar,0.62
964,2022,32.6,58.3,clear,56.6,True,0.0,Qatar,0.12
965,2026,22.8,38.8,clear,57.5,False,0.18,Mexico,0.12
966,2026,16.0,66.7,hot,40.3,True,0.0,Mexico,0.62
967,2026,18.9,50.2,clear,54.7,False,0.18,Canada,0.12
968,2026,18.2,88.2,cloudy,48.4,False,0.18,United States,0.22
969,2026,15.4,58.0,windy,70.0,True,0.0,United States,0.48
970,2026,23.6,22.2,windy,58.4,True,0.0,United States,0.48
971,2026,15.6,63.7,rain,54.3,True,0.0,United States,0.48
972,2026,9.9,89.1,clear,56.6,True,0.0,Canada,0.12
