text_id,source,title,url,domain,language,sourcecountry,published_at,sentiment_score,narrative_topic
2433,real_text_window,"FIFA World Cup match on 2014-07-01 00:00:00: Argentina played Switzerland in São Paulo, Brazil. The recorded result class was A_win with weather context rain, neutral site True, event attention proxy 57.82 and media repost proxy 225.28. Context link: Short description Promotion of products or services on social media protection padlock small yes multiple issues Update date April 2022 More citations needed date May 2023 Internet Marketing File Fashion film THYREN 2018 SPIRNG SUMMER COLLECTION Fashion Ad Film feat.Julia Ratner webm thumb upright 0.8 thumbtime 25 A video advert for a fashion magazine Social Related evidence: FIFA World Cup match on 1986-06-03 00:00:00: Portugal played England in Monterrey, Mexico. The recorded result class was A_win with weather context clear, neutral site True, event attention proxy 47.62 and media repost proxy 103.98.",https://github.com/martj42/international_results,github.com,English,Global,2014-07-01 00:00:00,0.182,windowed_real_text
2434,real_text_window,"FIFA World Cup match on 2014-07-01 00:00:00: Belgium played United States in Salvador, Brazil. The recorded result class was A_win with weather context cloudy, neutral site True, event attention proxy 62.22 and media repost proxy 193.01. Context link: https web.archive.org web 20150404012807 http www.ijecbs.com July2011 13.pdf url-status live It is used by companies to create buzz learn from customers and target them cite journal author Saravanakumar M Suganthalakshmi T url http dems.unimib.it corsi 817 esercitazioni social_media_mktg.pdf title Social Media Marketing journal Life Science Journal year 2012 volume 9 issue 4 url-status dead archive-url",https://github.com/martj42/international_results,github.com,English,Global,2014-07-01 00:00:00,0.102,windowed_real_text
2435,real_text_window,"FIFA World Cup match on 2014-07-04 00:00:00: Brazil played Colombia in Fortaleza, Brazil. The recorded result class was A_win with weather context clear, neutral site False, event attention proxy 62.22 and media repost proxy 191.51. Context link: and ask questions or voice concerns directly to companies through social media platforms According to Measuring Success over 80 of consumers use the web to research products and services Funk T 2013 Measuring Success In Advanced Social Media Marketing Apress Berkeley CA Thus social media marketing is also used by businesses in order to build",https://github.com/martj42/international_results,github.com,English,Global,2014-07-04 00:00:00,0.322,windowed_real_text
2436,real_text_window,"FIFA World Cup match on 2014-07-04 00:00:00: France played Germany in Rio de Janeiro, Brazil. The recorded result class was B_win with weather context cloudy, neutral site True, event attention proxy 57.82 and media repost proxy 134.19. Context link: estimates based on Mediakix data The global influencer marketing industry surpassed that projection significantly reaching 24 billion in 2024 and an estimated 32.55 billion in 2025 according to Influencer Marketing Hub's annual benchmark report resulting in a compound annual growth rate of approximately 33 since 2014 cite web url https influencer-marketing-experts-report title Influencer Marketing 2025 Related evidence: FIFA World Cup match on 1986-06-22 00:00:00: Spain played Belgium in Puebla, Mexico. The recorded result class was draw with weather context clear, neutral site True, event attention proxy 49.82 and media repost proxy 105.14.",https://github.com/martj42/international_results,github.com,English,Global,2014-07-04 00:00:00,0.273,windowed_real_text
2437,real_text_window,"FIFA World Cup match on 2014-07-05 00:00:00: Argentina played Belgium in Brasília, Brazil. The recorded result class was A_win with weather context clear, neutral site True, event attention proxy 57.82 and media repost proxy 159.72. Context link: Germany_national_football_team",https://github.com/martj42/international_results,github.com,English,Global,2014-07-05 00:00:00,0.16,windowed_real_text
2438,real_text_window,"FIFA World Cup match on 2014-07-05 00:00:00: Netherlands played Costa Rica in Salvador, Brazil. The recorded result class was draw with weather context cloudy, neutral site True, event attention proxy 55.62 and media repost proxy 175.85. Context link: Hyundai_Motor_Company",https://github.com/martj42/international_results,github.com,English,Global,2014-07-05 00:00:00,0.0,windowed_real_text
2439,real_text_window,"FIFA World Cup match on 2014-07-08 00:00:00: Brazil played Germany in Belo Horizonte, Brazil. The recorded result class was B_win with weather context clear, neutral site False, event attention proxy 73.22 and media repost proxy 255.7. Context link: FIFA World Cup match on 1930-07-14 00:00:00: Peru played Romania in Montevideo, Uruguay. The recorded result class was B_win with weather context clear, neutral site True, event attention proxy 33.8 and media repost proxy 153.92. Related evidence: FIFA World Cup match on 1990-06-21 00:00:00: Republic of Ireland played Netherlands in Palermo, Italy. The recorded result class was draw with weather context hot, neutral site True, event attention proxy 51.28 and media repost proxy 160.56.",https://github.com/martj42/international_results,github.com,English,Global,2014-07-08 00:00:00,0.198,windowed_real_text
2440,real_text_window,"FIFA World Cup match on 2014-07-09 00:00:00: Netherlands played Argentina in São Paulo, Brazil. The recorded result class was draw with weather context cloudy, neutral site True, event attention proxy 55.62 and media repost proxy 154.82. Context link: FIFA World Cup match on 1930-07-19 00:00:00: Chile played France in Montevideo, Uruguay. The recorded result class was A_win with weather context cloudy, neutral site True, event attention proxy 27.2 and media repost proxy 54.34.",https://github.com/martj42/international_results,github.com,English,Global,2014-07-09 00:00:00,0.122,windowed_real_text
2441,real_text_window,"FIFA World Cup match on 2014-07-12 00:00:00: Brazil played Netherlands in Brasília, Brazil. The recorded result class was B_win with weather context clear, neutral site False, event attention proxy 62.22 and media repost proxy 240.53. Context link: FIFA World Cup match on 1930-07-30 00:00:00: Uruguay played Argentina in Montevideo, Uruguay. The recorded result class was A_win with weather context hot, neutral site False, event attention proxy 38.2 and media repost proxy 161.85.",https://github.com/martj42/international_results,github.com,English,Global,2014-07-12 00:00:00,0.244,windowed_real_text
2442,real_text_window,"FIFA World Cup match on 2014-07-13 00:00:00: Germany played Argentina in Rio de Janeiro, Brazil. The recorded result class was A_win with weather context rain, neutral site True, event attention proxy 57.82 and media repost proxy 165.6. Context link: FIFA World Cup match on 1934-05-27 00:00:00: Italy played United States in Rome, Italy. The recorded result class was A_win with weather context clear, neutral site False, event attention proxy 44.06 and media repost proxy 117.0. Related evidence: FIFA World Cup match on 1994-06-25 00:00:00: Belgium played Netherlands in Orlando, United States. The recorded result class was A_win with weather context clear, neutral site True, event attention proxy 50.53 and media repost proxy 166.99.",https://github.com/martj42/international_results,github.com,English,Global,2014-07-13 00:00:00,0.294,windowed_real_text
2443,real_text_window,"FIFA World Cup match on 2018-06-14 00:00:00: Russia played Saudi Arabia in Moscow, Russia. The recorded result class was A_win with weather context hot, neutral site False, event attention proxy 68.08 and media repost proxy 242.91. Context link: FIFA World Cup match on 1934-06-03 00:00:00: Czechoslovakia played Germany in Rome, Italy. The recorded result class was A_win with weather context clear, neutral site True, event attention proxy 35.26 and media repost proxy 64.4.",https://github.com/martj42/international_results,github.com,English,Global,2018-06-14 00:00:00,0.244,windowed_real_text
2444,real_text_window,"FIFA World Cup match on 2018-06-15 00:00:00: Egypt played Uruguay in Ekaterinburg, Russia. The recorded result class was B_win with weather context rain, neutral site True, event attention proxy 59.28 and media repost proxy 147.69. Context link: FIFA World Cup match on 1938-06-05 00:00:00: Czechoslovakia played Netherlands in Le Havre, France. The recorded result class was A_win with weather context rain, neutral site True, event attention proxy 34.52 and media repost proxy 64.41.",https://github.com/martj42/international_results,github.com,English,Global,2018-06-15 00:00:00,0.244,windowed_real_text
2445,real_text_window,"FIFA World Cup match on 2018-06-15 00:00:00: Morocco played Iran in Saint Petersburg, Russia. The recorded result class was B_win with weather context cloudy, neutral site True, event attention proxy 59.28 and media repost proxy 101.98. Context link: FIFA World Cup match on 1938-06-12 00:00:00: Cuba played Sweden in Antibes, France. The recorded result class was B_win with weather context cloudy, neutral site True, event attention proxy 45.52 and media repost proxy 85.55. Related evidence: FIFA World Cup match on 1998-06-13 00:00:00: Netherlands played Belgium in Saint-Denis, France. The recorded result class was draw with weather context rain, neutral site True, event attention proxy 49.79 and media repost proxy 90.17.",https://github.com/martj42/international_results,github.com,English,Global,2018-06-15 00:00:00,0.199,windowed_real_text
2446,real_text_window,"FIFA World Cup match on 2018-06-15 00:00:00: Portugal played Spain in Sochi, Russia. The recorded result class was draw with weather context cloudy, neutral site True, event attention proxy 70.28 and media repost proxy 216.51. Context link: FIFA World Cup match on 1938-06-19 00:00:00: Hungary played Italy in Colombes, France. The recorded result class was B_win with weather context rain, neutral site True, event attention proxy 41.12 and media repost proxy 107.55.",https://github.com/martj42/international_results,github.com,English,Global,2018-06-15 00:00:00,0.124,windowed_real_text
2447,real_text_window,"FIFA World Cup match on 2018-06-16 00:00:00: France played Australia in Kazan, Russia. The recorded result class was A_win with weather context clear, neutral site True, event attention proxy 63.68 and media repost proxy 222.95. Context link: FIFA World Cup match on 1950-06-28 00:00:00: Mexico played Yugoslavia in Porto Alegre, Brazil. The recorded result class was B_win with weather context rain, neutral site True, event attention proxy 43.29 and media repost proxy 149.06.",https://github.com/martj42/international_results,github.com,English,Global,2018-06-16 00:00:00,0.244,windowed_real_text
2448,real_text_window,"FIFA World Cup match on 2018-06-16 00:00:00: Argentina played Iceland in Moscow, Russia. The recorded result class was draw with weather context rain, neutral site True, event attention proxy 61.48 and media repost proxy 206.4. Context link: FIFA World Cup match on 1950-07-02 00:00:00: England played Spain in Rio de Janeiro, Brazil. The recorded result class was B_win with weather context clear, neutral site True, event attention proxy 34.49 and media repost proxy 73.33. Related evidence: FIFA World Cup match on 1998-06-26 00:00:00: Romania played Tunisia in Saint-Denis, France. The recorded result class was draw with weather context cloudy, neutral site True, event attention proxy 54.19 and media repost proxy 104.92.",https://github.com/martj42/international_results,github.com,English,Global,2018-06-16 00:00:00,0.1,windowed_real_text
2449,real_text_window,"FIFA World Cup match on 2018-06-16 00:00:00: Peru played Denmark in Saransk, Russia. The recorded result class was B_win with weather context cloudy, neutral site True, event attention proxy 59.28 and media repost proxy 190.66. Context link: FIFA World Cup match on 1950-07-16 00:00:00: Brazil played Uruguay in Rio de Janeiro, Brazil. The recorded result class was B_win with weather context cloudy, neutral site False, event attention proxy 38.89 and media repost proxy 126.76.",https://github.com/martj42/international_results,github.com,English,Global,2018-06-16 00:00:00,0.243,windowed_real_text
2450,real_text_window,"FIFA World Cup match on 2018-06-16 00:00:00: Croatia played Nigeria in Kaliningrad, Russia. The recorded result class was A_win with weather context clear, neutral site True, event attention proxy 61.48 and media repost proxy 159.35. Context link: FIFA World Cup match on 1954-06-17 00:00:00: Germany played Turkey in Bern, Switzerland. The recorded result class was A_win with weather context hot, neutral site True, event attention proxy 44.75 and media repost proxy 180.81.",https://github.com/martj42/international_results,github.com,English,Global,2018-06-16 00:00:00,0.246,windowed_real_text
2451,real_text_window,"FIFA World Cup match on 2018-06-17 00:00:00: Costa Rica played Serbia in Samara, Russia. The recorded result class was B_win with weather context clear, neutral site True, event attention proxy 59.28 and media repost proxy 135.15. Context link: FIFA World Cup match on 1954-06-20 00:00:00: Belgium played Italy in Lugano, Switzerland. The recorded result class was B_win with weather context clear, neutral site True, event attention proxy 44.75 and media repost proxy 249.28. Related evidence: FIFA World Cup match on 2002-06-07 00:00:00: Sweden played Nigeria in Kobe, Japan. The recorded result class was A_win with weather context rain, neutral site True, event attention proxy 57.85 and media repost proxy 164.76.",https://github.com/martj42/international_results,github.com,English,Global,2018-06-17 00:00:00,0.299,windowed_real_text
2452,real_text_window,"FIFA World Cup match on 2018-06-17 00:00:00: Germany played Mexico in Moscow, Russia. The recorded result class was B_win with weather context windy, neutral site True, event attention proxy 59.28 and media repost proxy 197.7. Context link: FIFA World Cup match on 1954-06-26 00:00:00: Switzerland played Austria in Lausanne, Switzerland. The recorded result class was B_win with weather context cloudy, neutral site False, event attention proxy 60.15 and media repost proxy 144.13.",https://github.com/martj42/international_results,github.com,English,Global,2018-06-17 00:00:00,0.246,windowed_real_text
2453,real_text_window,"FIFA World Cup match on 2018-06-17 00:00:00: Brazil played Switzerland in Rostov-on-Don, Russia. The recorded result class was draw with weather context cloudy, neutral site True, event attention proxy 61.48 and media repost proxy 197.97. Context link: FIFA World Cup match on 1958-06-08 00:00:00: Argentina played Germany in Malmö, Sweden. The recorded result class was B_win with weather context rain, neutral site True, event attention proxy 44.01 and media repost proxy 100.41.",https://github.com/martj42/international_results,github.com,English,Global,2018-06-17 00:00:00,0.122,windowed_real_text
2454,real_text_window,"FIFA World Cup match on 2018-06-18 00:00:00: Sweden played South Korea in Nizhny Novgorod, Russia. The recorded result class was A_win with weather context cloudy, neutral site True, event attention proxy 59.28 and media repost proxy 144.78. Context link: FIFA World Cup match on 1958-06-08 00:00:00: Sweden played Mexico in Solna, Sweden. The recorded result class was A_win with weather context hot, neutral site False, event attention proxy 41.81 and media repost proxy 127.59. Related evidence: FIFA World Cup match on 2002-06-26 00:00:00: Brazil played Turkey in Saitama, Japan. The recorded result class was A_win with weather context rain, neutral site True, event attention proxy 53.45 and media repost proxy 239.17.",https://github.com/martj42/international_results,github.com,English,Global,2018-06-18 00:00:00,0.297,windowed_real_text
2455,real_text_window,"FIFA World Cup match on 2018-06-18 00:00:00: Belgium played Panama in Sochi, Russia. The recorded result class was A_win with weather context cloudy, neutral site True, event attention proxy 63.68 and media repost proxy 248.27. Context link: FIFA World Cup match on 1958-06-11 00:00:00: Paraguay played Scotland in Norrköping, Sweden. The recorded result class was A_win with weather context clear, neutral site True, event attention proxy 46.21 and media repost proxy 164.06.",https://github.com/martj42/international_results,github.com,English,Global,2018-06-18 00:00:00,0.244,windowed_real_text
2456,real_text_window,"FIFA World Cup match on 2018-06-18 00:00:00: Tunisia played England in Volgograd, Russia. The recorded result class was B_win with weather context clear, neutral site True, event attention proxy 63.68 and media repost proxy 142.12. Context link: FIFA World Cup match on 1958-06-15 00:00:00: Hungary played Mexico in Sandviken, Sweden. The recorded result class was A_win with weather context rain, neutral site True, event attention proxy 44.01 and media repost proxy 91.81.",https://github.com/martj42/international_results,github.com,English,Global,2018-06-18 00:00:00,0.246,windowed_real_text
2457,real_text_window,"FIFA World Cup match on 2018-06-19 00:00:00: Colombia played Japan in Saransk, Russia. The recorded result class was B_win with weather context cloudy, neutral site True, event attention proxy 63.68 and media repost proxy 154.54. Context link: FIFA World Cup match on 1958-06-19 00:00:00: France played Northern Ireland in Norrköping, Sweden. The recorded result class was A_win with weather context rain, neutral site True, event attention proxy 44.01 and media repost proxy 103.66. Related evidence: FIFA World Cup match on 2006-06-21 00:00:00: Iran played Angola in Leipzig, Germany. The recorded result class was draw with weather context rain, neutral site True, event attention proxy 57.11 and media repost proxy 191.16.",https://github.com/martj42/international_results,github.com,English,Global,2018-06-19 00:00:00,0.199,windowed_real_text
2458,real_text_window,"FIFA World Cup match on 2018-06-19 00:00:00: Poland played Senegal in Moscow, Russia. The recorded result class was B_win with weather context clear, neutral site True, event attention proxy 63.68 and media repost proxy 287.74. Context link: FIFA World Cup match on 1962-05-30 00:00:00: Argentina played Bulgaria in Rancagua, Chile. The recorded result class was A_win with weather context clear, neutral site True, event attention proxy 38.87 and media repost proxy 119.24.",https://github.com/martj42/international_results,github.com,English,Global,2018-06-19 00:00:00,0.246,windowed_real_text
2459,real_text_window,"FIFA World Cup match on 2018-06-19 00:00:00: Russia played Egypt in Saint Petersburg, Russia. The recorded result class was A_win with weather context cloudy, neutral site False, event attention proxy 65.88 and media repost proxy 240.1. Context link: FIFA World Cup match on 1962-05-31 00:00:00: Russia played Yugoslavia in Arica, Chile. The recorded result class was A_win with weather context cloudy, neutral site True, event attention proxy 41.07 and media repost proxy 133.86.",https://github.com/martj42/international_results,github.com,English,Global,2018-06-19 00:00:00,0.244,windowed_real_text
2460,real_text_window,"FIFA World Cup match on 2018-06-20 00:00:00: Portugal played Morocco in Moscow, Russia. The recorded result class was A_win with weather context rain, neutral site True, event attention proxy 59.28 and media repost proxy 153.24. Context link: FIFA World Cup match on 1962-06-03 00:00:00: Germany played Switzerland in Santiago, Chile. The recorded result class was A_win with weather context clear, neutral site True, event attention proxy 43.27 and media repost proxy 129.71. Related evidence: FIFA World Cup match on 2010-06-15 00:00:00: Brazil played North Korea in Johannesburg, South Africa. The recorded result class was A_win with weather context cloudy, neutral site True, event attention proxy 60.77 and media repost proxy 249.08.",https://github.com/martj42/international_results,github.com,English,Global,2018-06-20 00:00:00,0.297,windowed_real_text
2461,real_text_window,"FIFA World Cup match on 2018-06-20 00:00:00: Uruguay played Saudi Arabia in Rostov-on-Don, Russia. The recorded result class was A_win with weather context clear, neutral site True, event attention proxy 59.28 and media repost proxy 183.6. Context link: FIFA World Cup match on 1962-06-07 00:00:00: Colombia played Yugoslavia in Arica, Chile. The recorded result class was B_win with weather context clear, neutral site True, event attention proxy 47.67 and media repost proxy 150.75.",https://github.com/martj42/international_results,github.com,English,Global,2018-06-20 00:00:00,0.241,windowed_real_text
2462,real_text_window,"FIFA World Cup match on 2018-06-20 00:00:00: Iran played Spain in Kazan, Russia. The recorded result class was B_win with weather context rain, neutral site True, event attention proxy 59.28 and media repost proxy 176.91. Context link: FIFA World Cup match on 1962-06-13 00:00:00: Chile played Brazil in Santiago, Chile. The recorded result class was B_win with weather context rain, neutral site False, event attention proxy 49.87 and media repost proxy 135.93.",https://github.com/martj42/international_results,github.com,English,Global,2018-06-20 00:00:00,0.246,windowed_real_text
2463,real_text_window,"FIFA World Cup match on 2018-06-21 00:00:00: Denmark played Australia in Samara, Russia. The recorded result class was draw with weather context clear, neutral site True, event attention proxy 61.48 and media repost proxy 81.45. Context link: FIFA World Cup match on 1966-07-12 00:00:00: North Korea played Russia in Middlesbrough, England. The recorded result class was B_win with weather context clear, neutral site True, event attention proxy 44.72 and media repost proxy 133.71. Related evidence: FIFA World Cup match on 2010-06-27 00:00:00: Argentina played Mexico in Johannesburg, South Africa. The recorded result class was A_win with weather context clear, neutral site True, event attention proxy 62.97 and media repost proxy 183.38.",https://github.com/martj42/international_results,github.com,English,Global,2018-06-21 00:00:00,0.199,windowed_real_text
2464,real_text_window,"FIFA World Cup match on 2018-06-21 00:00:00: France played Peru in Ekaterinburg, Russia. The recorded result class was A_win with weather context rain, neutral site True, event attention proxy 59.28 and media repost proxy 131.43. Context link: FIFA World Cup match on 1966-07-15 00:00:00: France played Uruguay in London, England. The recorded result class was B_win with weather context windy, neutral site True, event attention proxy 44.72 and media repost proxy 126.68.",https://github.com/martj42/international_results,github.com,English,Global,2018-06-21 00:00:00,0.246,windowed_real_text
2465,real_text_window,"FIFA World Cup match on 2018-06-21 00:00:00: Argentina played Croatia in Nizhny Novgorod, Russia. The recorded result class was B_win with weather context cloudy, neutral site True, event attention proxy 63.68 and media repost proxy 179.4. Context link: FIFA World Cup match on 1966-07-19 00:00:00: Brazil played Portugal in Liverpool, England. The recorded result class was B_win with weather context clear, neutral site True, event attention proxy 46.92 and media repost proxy 136.39.",https://github.com/martj42/international_results,github.com,English,Global,2018-06-21 00:00:00,0.244,windowed_real_text
2466,real_text_window,"FIFA World Cup match on 2018-06-22 00:00:00: Brazil played Costa Rica in Saint Petersburg, Russia. The recorded result class was A_win with weather context cloudy, neutral site True, event attention proxy 61.48 and media repost proxy 158.99. Context link: FIFA World Cup match on 1966-07-23 00:00:00: England played Argentina in London, England. The recorded result class was A_win with weather context clear, neutral site False, event attention proxy 40.33 and media repost proxy 146.87. Related evidence: FIFA World Cup match on 2014-06-20 00:00:00: Switzerland played France in Salvador, Brazil. The recorded result class was B_win with weather context clear, neutral site True, event attention proxy 71.03 and media repost proxy 183.59.",https://github.com/martj42/international_results,github.com,English,Global,2018-06-22 00:00:00,0.297,windowed_real_text
2467,real_text_window,"FIFA World Cup match on 2018-06-22 00:00:00: Nigeria played Iceland in Volgograd, Russia. The recorded result class was A_win with weather context cloudy, neutral site True, event attention proxy 61.48 and media repost proxy 188.27. Context link: FIFA World Cup match on 1966-07-30 00:00:00: England played Germany in London, England. The recorded result class was A_win with weather context cloudy, neutral site False, event attention proxy 51.32 and media repost proxy 122.99.",https://github.com/martj42/international_results,github.com,English,Global,2018-06-22 00:00:00,0.246,windowed_real_text
2468,real_text_window,"FIFA World Cup match on 2018-06-22 00:00:00: Serbia played Switzerland in Kaliningrad, Russia. The recorded result class was B_win with weather context windy, neutral site True, event attention proxy 63.68 and media repost proxy 249.67. Context link: FIFA World Cup match on 1970-06-03 00:00:00: Germany played Morocco in León, Mexico. The recorded result class was A_win with weather context clear, neutral site True, event attention proxy 46.18 and media repost proxy 124.1.",https://github.com/martj42/international_results,github.com,English,Global,2018-06-22 00:00:00,0.244,windowed_real_text
2469,real_text_window,"FIFA World Cup match on 2018-06-23 00:00:00: Belgium played Tunisia in Moscow, Russia. The recorded result class was A_win with weather context cloudy, neutral site True, event attention proxy 72.48 and media repost proxy 189.29. Context link: FIFA World Cup match on 1970-06-07 00:00:00: Bulgaria played Germany in León, Mexico. The recorded result class was B_win with weather context cloudy, neutral site True, event attention proxy 54.98 and media repost proxy 137.32. Related evidence: FIFA World Cup match on 2018-06-14 00:00:00: Russia played Saudi Arabia in Moscow, Russia. The recorded result class was A_win with weather context hot, neutral site False, event attention proxy 68.08 and media repost proxy 242.91.",https://github.com/martj42/international_results,github.com,English,Global,2018-06-23 00:00:00,0.297,windowed_real_text
2470,real_text_window,"FIFA World Cup match on 2018-06-23 00:00:00: South Korea played Mexico in Rostov-on-Don, Russia. The recorded result class was B_win with weather context rain, neutral site True, event attention proxy 63.68 and media repost proxy 135.33. Context link: FIFA World Cup match on 1970-06-11 00:00:00: Bulgaria played Morocco in León, Mexico. The recorded result class was draw with weather context cloudy, neutral site True, event attention proxy 43.98 and media repost proxy 167.51.",https://github.com/martj42/international_results,github.com,English,Global,2018-06-23 00:00:00,0.12,windowed_real_text
2471,real_text_window,"FIFA World Cup match on 2018-06-23 00:00:00: Germany played Sweden in Sochi, Russia. The recorded result class was A_win with weather context rain, neutral site True, event attention proxy 63.68 and media repost proxy 199.3. Context link: FIFA World Cup match on 1970-06-14 00:00:00: Russia played Uruguay in Mexico City, Mexico. The recorded result class was B_win with weather context clear, neutral site True, event attention proxy 41.78 and media repost proxy 121.47.",https://github.com/martj42/international_results,github.com,English,Global,2018-06-23 00:00:00,0.244,windowed_real_text
2472,real_text_window,"FIFA World Cup match on 2018-06-24 00:00:00: England played Panama in Nizhny Novgorod, Russia. The recorded result class was A_win with weather context clear, neutral site True, event attention proxy 72.48 and media repost proxy 189.02. Context link: FIFA World Cup match on 1974-06-14 00:00:00: German DR played Australia in Hamburg, Germany. The recorded result class was A_win with weather context clear, neutral site True, event attention proxy 45.44 and media repost proxy 146.72. Related evidence: FIFA World Cup match on 2018-06-26 00:00:00: Iceland played Croatia in Rostov-on-Don, Russia. The recorded result class was B_win with weather context rain, neutral site True, event attention proxy 63.68 and media repost proxy 179.56.",https://github.com/martj42/international_results,github.com,English,Global,2018-06-24 00:00:00,0.294,windowed_real_text
2473,real_text_window,"FIFA World Cup match on 2018-06-24 00:00:00: Japan played Senegal in Ekaterinburg, Russia. The recorded result class was draw with weather context clear, neutral site True, event attention proxy 65.88 and media repost proxy 180.21. Context link: FIFA World Cup match on 1974-06-18 00:00:00: Germany played Australia in Hamburg, Germany. The recorded result class was A_win with weather context clear, neutral site False, event attention proxy 47.64 and media repost proxy 169.17.",https://github.com/martj42/international_results,github.com,English,Global,2018-06-24 00:00:00,0.124,windowed_real_text
2474,real_text_window,"FIFA World Cup match on 2018-06-24 00:00:00: Poland played Colombia in Kazan, Russia. The recorded result class was B_win with weather context cloudy, neutral site True, event attention proxy 63.68 and media repost proxy 167.7. Context link: FIFA World Cup match on 1974-06-22 00:00:00: Australia played Chile in Berlin, Germany. The recorded result class was draw with weather context clear, neutral site True, event attention proxy 41.04 and media repost proxy 97.96.",https://github.com/martj42/international_results,github.com,English,Global,2018-06-24 00:00:00,0.124,windowed_real_text
2475,real_text_window,"FIFA World Cup match on 2018-06-25 00:00:00: Russia played Uruguay in Samara, Russia. The recorded result class was B_win with weather context clear, neutral site False, event attention proxy 63.68 and media repost proxy 340.9. Context link: FIFA World Cup match on 1974-06-23 00:00:00: Sweden played Uruguay in Düsseldorf, Germany. The recorded result class was A_win with weather context clear, neutral site True, event attention proxy 47.64 and media repost proxy 110.86. Related evidence: FIFA World Cup match on 2022-11-24 00:00:00: Uruguay played South Korea in Al Rayyan, Qatar. The recorded result class was draw with weather context clear, neutral site True, event attention proxy 58.54 and media repost proxy 163.97.",https://github.com/martj42/international_results,github.com,English,Global,2018-06-25 00:00:00,0.198,windowed_real_text
2476,real_text_window,"FIFA World Cup match on 2018-06-25 00:00:00: Saudi Arabia played Egypt in Volgograd, Russia. The recorded result class was A_win with weather context clear, neutral site True, event attention proxy 63.68 and media repost proxy 97.17. Context link: FIFA World Cup match on 1974-06-30 00:00:00: Germany played Sweden in Düsseldorf, Germany. The recorded result class was A_win with weather context cloudy, neutral site False, event attention proxy 54.24 and media repost proxy 205.66.",https://github.com/martj42/international_results,github.com,English,Global,2018-06-25 00:00:00,0.243,windowed_real_text
2477,real_text_window,"FIFA World Cup match on 2018-06-25 00:00:00: Spain played Morocco in Kaliningrad, Russia. The recorded result class was draw with weather context clear, neutral site True, event attention proxy 65.88 and media repost proxy 168.87. Context link: FIFA World Cup match on 1974-07-07 00:00:00: Germany played Netherlands in Munich, Germany. The recorded result class was A_win with weather context clear, neutral site False, event attention proxy 47.64 and media repost proxy 133.45.",https://github.com/martj42/international_results,github.com,English,Global,2018-06-25 00:00:00,0.124,windowed_real_text
2478,real_text_window,"FIFA World Cup match on 2018-06-25 00:00:00: Iran played Portugal in Saransk, Russia. The recorded result class was draw with weather context cloudy, neutral site True, event attention proxy 61.48 and media repost proxy 175.51. Context link: FIFA World Cup match on 1978-06-03 00:00:00: Iran played Netherlands in Mendoza, Argentina. The recorded result class was B_win with weather context clear, neutral site True, event attention proxy 49.1 and media repost proxy 134.69. Related evidence: FIFA World Cup match on 2022-12-05 00:00:00: Brazil played South Korea in Doha, Qatar. The recorded result class was A_win with weather context clear, neutral site True, event attention proxy 69.54 and media repost proxy 190.69.",https://github.com/martj42/international_results,github.com,English,Global,2018-06-25 00:00:00,0.2,windowed_real_text
2479,real_text_window,"FIFA World Cup match on 2018-06-26 00:00:00: Australia played Peru in Sochi, Russia. The recorded result class was B_win with weather context clear, neutral site True, event attention proxy 61.48 and media repost proxy 141.17. Context link: FIFA World Cup match on 1978-06-07 00:00:00: Brazil played Spain in Mar del Plata, Argentina. The recorded result class was draw with weather context clear, neutral site True, event attention proxy 42.5 and media repost proxy 212.29.",https://github.com/martj42/international_results,github.com,English,Global,2018-06-26 00:00:00,0.122,windowed_real_text
2480,real_text_window,"FIFA World Cup match on 2018-06-26 00:00:00: Denmark played France in Moscow, Russia. The recorded result class was draw with weather context rain, neutral site True, event attention proxy 57.08 and media repost proxy 209.85. Context link: FIFA World Cup match on 1978-06-11 00:00:00: Austria played Brazil in Mar del Plata, Argentina. The recorded result class was B_win with weather context rain, neutral site True, event attention proxy 44.7 and media repost proxy 105.44.",https://github.com/martj42/international_results,github.com,English,Global,2018-06-26 00:00:00,0.122,windowed_real_text
2481,real_text_window,"FIFA World Cup match on 2018-06-26 00:00:00: Nigeria played Argentina in Saint Petersburg, Russia. The recorded result class was B_win with weather context cloudy, neutral site True, event attention proxy 63.68 and media repost proxy 228.51. Context link: FIFA World Cup match on 1978-06-14 00:00:00: Germany played Italy in Buenos Aires, Argentina. The recorded result class was draw with weather context rain, neutral site True, event attention proxy 42.5 and media repost proxy 83.74. Related evidence: BTCC Exchange Named Official Regional Partner of the Argentine National Team",https://github.com/martj42/international_results,github.com,English,Global,2018-06-26 00:00:00,0.224,windowed_real_text
2482,real_text_window,"FIFA World Cup match on 2018-06-26 00:00:00: Iceland played Croatia in Rostov-on-Don, Russia. The recorded result class was B_win with weather context rain, neutral site True, event attention proxy 63.68 and media repost proxy 179.56. Context link: FIFA World Cup match on 1978-06-21 00:00:00: Brazil played Poland in Mendoza, Argentina. The recorded result class was A_win with weather context cloudy, neutral site True, event attention proxy 51.3 and media repost proxy 142.78.",https://github.com/martj42/international_results,github.com,English,Global,2018-06-26 00:00:00,0.243,windowed_real_text
